1	205444	Archaea;-;-;-;-;-;-;-	3005	-18.224	9.640	68.382	9.640	110.118	93.646	7296	1
1	205444	Archaea;Crenarchaeota;-;-;-;-;-;-	22	-24.681	15.158	70.364	15.158	122.625	115.530	63	2
1	205444	Archaea;Crenarchaeota;Thermoprotei;-;-;-;-;-	202	-14.668	8.276	66.0	8.276	102.026	86.922	632	3
1	205444	Archaea;Crenarchaeota;Thermoprotei;Acidilobales;Acidilobaceae;Acidilobus;Acidilobus saccharovorans;Acidilobus saccharovorans 345-15	54	-10.592	7.333	60.297	7.333	92.213	82.401	40	8
1	205444	Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;-;-;-;-	15	-9.533	2.579	48.534	2.579	82.195	68.777	40	4
1	205444	Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;-;-;-	35	-10.857	4.505	57.0	4.505	86.702	69.312	84	5
1	205444	Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Aeropyrum;Aeropyrum pernix;-	7	-9.714	2.963	71.143	2.963	104.099	82.759	5	7
1	205444	Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Aeropyrum;Aeropyrum pernix;Aeropyrum pernix	2	-5.500	0.500	42.500	0.500	56.530	37.288	5	8
1	205444	Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Aeropyrum;Aeropyrum pernix;Aeropyrum pernix K1	98	-13.979	10.243	76.490	10.243	118.680	116.780	74	8
1	205444	Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Desulfurococcus;-;-	10	-12.400	5.500	70.800	5.500	112.809	99.549	19	6
1	205444	Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Desulfurococcus;Desulfurococcus kamchatkensis;Desulfurococcus kamchatkensis 1221n	22	-12.272	4.910	76.955	4.910	109.622	84.907	25	8
1	205444	Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Desulfurococcus;Desulfurococcus mucosus;Desulfurococcus mucosus DSM 2162	29	-8.655	6.905	56.932	6.905	91.112	87.525	26	8
1	205444	Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Ignicoccus;Ignicoccus hospitalis;Ignicoccus hospitalis KIN4/I	45	-8.200	3.324	50.289	3.324	73.596	58.907	39	8
1	205444	Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Ignisphaera;Ignisphaera aggregans;Ignisphaera aggregans DSM 17230	65	-9.415	7.535	52.539	7.535	87.024	88.525	44	8
1	205444	Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Staphylothermus;-;-	32	-8.781	4.689	49.657	4.689	70.412	54.638	50	6
1	205444	Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Staphylothermus;Staphylothermus hellenicus;Staphylothermus hellenicus DSM 12710	26	-10.653	8.901	59.385	8.901	86.929	81.329	20	8
1	205444	Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Staphylothermus;Staphylothermus marinus;Staphylothermus marinus (strain ATCC 43588 / DSM 3639 / F1)	1	-38.0	0	211.0	0	227.310	84.551	1	8
