1	205450	Archaea;-;-;-;-;-;-;-	1739	-17.726	9.394	68.735	9.394	107.460	89.932	5327	1
1	205450	Archaea;Crenarchaeota;-;-;-;-;-;-	2	-23.500	16.500	58.0	16.500	91.213	74.082	10	2
1	205450	Archaea;Crenarchaeota;Thermoprotei;-;-;-;-;-	233	-14.454	8.802	67.151	8.802	100.559	83.375	527	3
1	205450	Archaea;Crenarchaeota;Thermoprotei;Acidilobales;Acidilobaceae;Acidilobus;Acidilobus saccharovorans;Acidilobus saccharovorans 345-15	71	-9.661	6.949	55.958	6.949	90.646	93.056	43	8
1	205450	Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;-;-;-;-	30	-11.666	3.628	54.400	3.628	70.996	47.223	32	4
1	205450	Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;-;-;-	33	-10.909	4.725	56.697	4.725	83.826	65.725	73	5
1	205450	Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Aeropyrum;Aeropyrum pernix;-	11	-9.636	2.013	66.546	2.013	81.454	48.093	7	7
1	205450	Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Aeropyrum;Aeropyrum pernix;Aeropyrum pernix K1	137	-15.138	10.582	82.723	10.582	117.541	102.465	81	8
1	205450	Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Desulfurococcus;-;-	8	-14.250	4.549	72.875	4.549	113.202	92.203	14	6
1	205450	Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Desulfurococcus;Desulfurococcus kamchatkensis;Desulfurococcus kamchatkensis 1221n	23	-12.260	5.937	80.566	5.937	106.537	84.306	19	8
1	205450	Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Desulfurococcus;Desulfurococcus mucosus;Desulfurococcus mucosus DSM 2162	33	-9.0	5.566	59.122	5.566	85.401	86.401	28	8
1	205450	Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Ignicoccus;Ignicoccus hospitalis;Ignicoccus hospitalis KIN4/I	53	-12.188	9.967	69.793	9.967	104.897	103.622	42	8
