SampleID	CPER_002-M-20131024
Crypthecodinium	1
Cryptobacterium	1209
Cryptochiton	1
Cryptococcus	2
Cryptomeria	4
Cryptomonas	5
Cryptosporidium	75
Ctenocephalides	3
Cucumaria	1
Cucumis	31
Cucurbita	4
Culex	162
Culicoides	6
Cunninghamella	11
Cuphea	3
Cupiennius	1
Cupriavidus	36289
Curtobacterium	26
Curvibacter	1232
Curvularia	15
Cuscuta	4
Cyamopsis	11
Cyanidioschyzon	481
Cyanidium	66
Cyanobacterium	5
Cyanobium	1210
Cyanophora	91
Cyanothece	30477
Cycas	6
Cyclamen	1
Cycloclasticus	5
Cyclophora	1
Cyclorana	2
Cylindrospermopsis	1245
Cylindrotheca	3
Cynopterus	2
Cyperus	2
Cyphellophora	201
Cyprinodon	1
Cyprinus	12
Cystobacter	369
Cytophaga	8485
Dacrymyces	1
Dactylellina	1
Dactylis	1
Dactylospora	15
Dactylosporangium	149
Danio	1135
Daphnia	328
Dasypus	1
Datisca	1
Datura	4
Daucus	14
Davidiella	1
Debaryomyces	349
Dechloromonas	6931
Deferribacter	2671
Dehalobacter	1
Dehalococcoides	6663
Dehalogenimonas	3157
Deinococcus	27001
Dekkera	1
Delftia	5491
Delitschia	1
Demansia	3
Demequina	1
Dendritobilharzia	1
Dendrobium	1
Denitrovibrio	1821
Dermacoccus	2944
Dermatophagoides	2
Dermatophilus	8
Descurainia	1
Desmarestia	1
Desulfarculus	4688
Desulfatibacillum	6698
Desulfitobacterium	8802
Desulfobacterium	3737
Desulfobulbus	2888
Desulfococcus	5278
Desulfohalobium	2912
Desulfomicrobium	4013
Desulfomonile	8
Desulfonatronospira	1998
Desulfonatronovibrio	1
Desulfonispora	3
Desulforhabdus	1
Desulfosarcina	5
Desulfotalea	3523
Desulfothermus	8
Desulfotignum	33
Desulfotomaculum	14808
Desulfovibrio	33399
Desulfurispirillum	1806
Desulfurivibrio	4032
Desulfurobacterium	1
Desulfurococcus	486
Desulfuromonas	4063
Desulfuromusa	1
Dethiobacter	3235
Dethiosulfovibrio	1920
Deto	1
Detonula	1
Diacria	1
Dialister	731
Dianthus	11
Diaphorobacter	5
Diaphus	1
Dichelobacter	669
Dichomera	1
Dickeya	2794
Dicranum	1
Dictyocaulus	2
Dictyoglomus	5003
Dictyostelium	1728
Dictyota	2
Dicyema	1
Didinium	3
Didymella	1
Dietzia	2651
Digitalis	2
Dileptus	1
Dinoroseobacter	3105
Dinothrombium	1
Dionaea	1
Diospyros	1
Diplosphaera	4443
Dipterocarpus	1
Discosoma	2
Dokdonia	1451
Dolichospermum	68
Doohwaniella	1
Dorea	509
Dothidea	113
Draparnaldia	1
Drosophila	1465
Drypetes	1
Duddingtonia	1
Duganella	3
Dugesia	1
Dunaliella	8
Durinskia	1
Dyadobacter	14670
Dyella	7
Echinochloa	2
Echinococcus	9
Echinolaena	1
Echinops	2
Echinostoma	1
Ectocarpus	448
Ectothiorhodospira	4
Edwardsiella	1296
Egeria	1
Eggerthella	2253
Ehrlichia	371
Eigenmannia	1
Eikenella	398
Eimeria	8
Elaeis	5
Eleginops	1
Eleocharis	12
Eleotris	1
Elephas	1
Eleutherascus	6
Elizabethkingia	34
Ellisochloa	1
Elsinoe	2
Elusimicrobium	1129
Elymus	1
Emericella	1608
Emiliania	6
Enallagma	2
Encephalitozoon	50
Enchytraeus	15
Endogone	1
Endoriftia	817
Enhydrobacter	273
Enhygromyxa	1
Ensifer	56
Entamoeba	96
Enterobacter	2495
Enterococcus	2971
Enteroctopus	3
Enterocytozoon	11
Enterorhabdus	1
Entodinium	1
Entomoplasma	4
Entransia	1
Epalpus	1
Ephemerella	3
Ephydatia	1
Epichloe	8
Epidermophyton	1
Epinephelus	2
Epiperipatus	1
Eptatretus	4
Epulopiscium	186
Equisetum	10
Equus	102
Erebomaster	12
Eremococcus	163
Eremothecium	270
Eriocheir	1
Eriocottis	2
Erodium	1
Erwinia	2064
Erysipelothrix	151
Erythrobacter	12270
Escherichia	5554
Eschweilera	1
Esox	9
Ethanoligenens	1318
Eubacterium	4079
Eucalyptus	6
Euclea	1
Eufolliculina	3
Euglena	20
Eumesocampa	1
Euonymus	1
Euphorbia	6
Euplotes	6
Eupronoe	1
Eurotium	21
Eurygaster	3
Eurythoe	1
Eutaeniophorus	1
Eutrema	2
Exeretonevra	1
Exiguobacterium	3001
Exophiala	18
Faecalibacterium	1042
Fagopyrum	7
Fasciola	2
Felis	8
Ferrimonas	1209
Ferroglobus	701
Ferroplasma	245
Fervidicoccus	1
Fervidobacterium	1849
Fibrobacter	1170
Filifactor	268
Filobasidiella	770
Fimbristylis	1
Finegoldia	560
Fischerella	158
Flammeovirga	20
Flammulina	1
Flaveria	49
Flavobacterium	10814
Flexibacter	6
Flexistipes	37
Flintiella	1
Floydiella	2
Fluoribacter	25
Fonsecaea	33
Forficula	1
Fragaria	9
Fragilariopsis	1
Francisella	1461
Frankia	259912
Frateuria	9
Fritillaria	1
Fructobacillus	1
Fucus	5
Fuirena	1
Fulvimarina	1704
Funaria	2
Fundulus	1
Funneliformis	6
Fusarium	66
Fusicoccum	1
Fusobacterium	2794
Gadus	5
Gaeumannomyces	4
Galanthus	1
Galdieria	16
Galega	1
Gallibacterium	4
Gallionella	2005
Gallus	981
Gambusia	1
Gardnerella	568
Gasterosteus	679
Gastrophysa	4
Geastrum	75
Geisha	2
Geitlerinema	4
Gekko	1
Gemella	228
Geminocystis	55
Gemmata	34679
Gemmatimonas	47723
Geoalkalibacter	11
Geobacillus	19909
Geobacter	76048
Geodermatophilus	52666
Geodia	2
Geomys	1
Geonoma	1
Geranium	3
Giardia	88
Gibberella	2415
Gigaspora	1
Gillichthys	2
Ginglymostoma	1
Ginkgo	14
Giuris	4
Glaciecola	286
Glaciibacter	2
Glarea	9
Glaucocystis	2
Globodera	25
Gloeobacter	26088
Gloeocapsopsis	2
Gloeochaete	2
Gloeophyllum	1
Gloeothece	6
Glomerella	722
Glomus	17
Gloniopsis	1
Glossina	41
Gluconacetobacter	6009
Gluconobacter	2351
Glugea	1
Glycine	53
Glyptapanteles	2
Gnetum	2
Gonatocerus	1
Goniomonas	1
Gonystylus	1
Gordonia	9607
Gordonibacter	639
Gorilla	6
Gossypium	24
Gracilaria	20
Gracilariophila	1
Gramella	6113
Granulibacter	5099
Granulicatella	460
Granulicella	14464
Graphis	14
Graptacme	1
Gratiola	1
Gremmeniella	1
Griffithsia	9
Grisollea	1
Grosmannia	379
Guillardia	59
Gymnochlora	1
Hadrurus	1
Haemaphysalis	1
Haematobia	3
Haematococcus	1
Haemonchus	3
Haemophilus	2532
Haemopis	1
Hafnia	3
Hahella	5973
Haladaptatus	1360
Halalkalicoccus	1503
Halanaerobium	2169
Halarchaeum	1
Haliangium	25767
Halimeda	1
Haliotis	7
Haloarcula	2141
Halobacillus	17
Halobacterium	1544
Halochromatium	1
Halococcus	1
Halocynthia	2
Haloferax	1502
Halogeometricum	1943
Halomicrobium	943
Halomonas	2193
Haloquadratum	1213
Halorhabdus	703
Halorhodospira	4561
Halorubrum	971
Haloterrigena	2208
Halothermothrix	4309
Halothiobacillus	1500
Hanseniella	1
Hanusia	1
Hapalosiphon	6
Haplochromis	1
Haplopelma	1
Haptoglossa	1
Haramonas	1
Harmonia	1
Harpactocrates	1
Harpegnathos	115
Harpochytrium	3
Hartmannella	107
Hebeloma	3
Heliamphora	1
Helianthus	11
Helicobacter	2159
Heliconius	2
Helicosporidium	13
Helicotylenchus	12
Helicoverpa	6
Heliobacillus	404
Heliobacterium	6328
Heliophilum	13
Heliothis	9
Hemibarbus	1
Hemicentrotus	8
Hemiselmis	3
Hemityphis	4
Herbaspirillum	3726
Herdmania	2
Hermeuptychia	1
Herminiimonas	3867
Herpetosiphon	19133
Heterobasidion	1
Heterocapsa	6
Heterodea	1
Heterodera	1
Heterometrus	2
Heteromita	22
Heterosigma	2
Heteroteuthis	1
Hetreulophus	1
Hevea	12
Hibiscus	1
Hippopodius	1
Hirschia	1533
Histophilus	342
Hoeflea	3030
Holcus	1
Holdemania	528
Holospora	2
Holothuria	1
Homalogrypota	1
Homaloptera	1
Homarus	2
Homo	872
Honckenya	1
Hordeum	79
Hortaea	2
Humicola	2
Humulus	1
Huperzia	1
Hyacinthoides	1
Hyacinthus	2
Hyalella	1
Hyaloraphidium	2
Hyaloscypha	139
Hydra	432
Hydrangea	1
Hydrilla	1
Hydrodictyon	1
Hydrogenivirga	2020
Hydrogenobacter	1464
Hydrogenobaculum	692
Hydrogenophaga	212
Hydrogenophilus	16
Hydrogenothermus	1
Hydrogenovibrio	1
Hydropunctaria	1
Hygrocybe	37
Hylobates	3
Hymeniacidon	1
Hymenobacter	4
Hymenophyllum	1
Hyoscyamus	2
Hyperthermus	896
Hyphomicrobium	5777
Hyphomonas	4711
Hypnea	1
Hypnum	1
Hypocrea	68
Hypomyces	4
Hypsibius	1
Hypsizygus	1
Hysteropatella	35
I3-like viruses	26
Ichnovirus	1
Ictalurus	38
Ictidomys	2
Ideonella	1
Idiomarina	2288
Idiosepius	1
Ignatzschineria	1
Ignicoccus	589
Ignisphaera	273
Iguana	1
Ilyobacter	875
Imtechium	1
Intrasporangium	14754
Inversidens	1
Ipomoea	10
Isaria	4
Isatis	2
Ischnura	2
Isochrysis	8
Isoetes	2
Isoptericola	2
Isosphaera	17378
Issatchenkia	1
Ixodes	334
Jacksonoides	1
Janibacter	12017
Jannaschia	4454
Janthinobacterium	4938
Jasminum	3
Jatropha	1
Jenynsia	1
Jonesia	3000
Jonquetella	747
Kangiella	2213
Karenia	36
Karlodinium	17
Katsuwonus	1
Kazachstania	4
Keenaea	1
Ketogulonicigenium	2008
Kibdelosporangium	151
Kineococcus	26279
Kinetoplastibacterium	18
Kingella	306
Kitasatospora	11600
Klebsiella	3244
Kluyvera	8
Kluyveromyces	204
Kocuria	2842
Komagataella	66
Kordia	1406
Kosmotoga	1301
Kribbella	70086
Kryptoperidinium	1
Ktedonobacter	49691
Kurthia	8
Kutzneria	82
Kyrpidia	7908
Kytococcus	5550
L5-like viruses	13
LUZ24-like viruses	3
Labrenzia	8547
Laccaria	484
Lacerta	1
Laceyella	1
Lachancea	65
Lactobacillus	8830
Lactococcus	1042
Lactuca	3
Lama	4
Lambda-like viruses	45
Laminaria	5
Lamprothamnium	1
Laodelphax	1
Laparocerus	1
Laqueus	1
Laribacter	1865
Larix	1
Larrea	2
Lasiodiplodia	2
Lasmigona	1
Lathyrus	3
Latimeria	3
Latrodectus	3
Lautropia	1004
Lawsonia	1112
Leadbetterella	3104
Lecanactis	1
Lecanicillium	24
Lecanora	5
Lechevalieria	71
Leeuwenhoekiella	3049
Legionella	6799
Legousia	1
Leifsonia	6561
Leishmania	242
Lemna	4
Lens	2
Lentinula	2
Lentisphaera	1946
Lentzea	2
Leohumicola	4
Lepeophtheirus	27
Lepidium	2
Lepidogyna	1
Leptobryum	1
Leptochiton	2
Leptographium	1
Leptolyngbya	51
Leptomonas	1
Leptomorphus	1
Leptosira	8
Leptosphaeria	877
Leptospira	8043
Leptospirillum	4446
Leptothrix	6144
Leptotrichia	866
Leucaena	1
Leucanthiza	1
Leucoagaricus	1
Leucobryum	1
Leuconostoc	1031
Leucostoma	144
Leucothrix	36
Leymus	1
Lignosus	10
Lilium	3
Limnanthes	6
Limnobacter	1459
Limonium	1
Lingula	1
Linum	4
Listeria	4581
Listonella	17
Lithachne	1
Lithospermum	1
Litopenaeus	1
Loa	72
Lobularia	1
Locusta	9
Lodderomyces	101
Loktanella	1198
Loligo	1
Loliolus	1
Lolium	3
Lonepinella	3
Longidorus	1
Lonomia	1
Lophodermium	1
Lotus	13
Loxodonta	2
Lucilia	1
Luciola	4
Luidia	1
Lumbriculus	1
Lumbricus	1
Lupinus	8
Lutiella	3545
Lycodichthys	1
Lymnaea	2
Lymphocryptovirus	1
Lynceus	1
Lyngbya	4233
Lyophyllum	1
Lysinibacillus	1778
Lysiphlebus	1
Lysobacter	90
Lytechinus	1
Macaca	358
Mackinlaya	53
Maclura	70
Macrococcus	450
Macropus	12
Macroscelides	1
Macrosoma	1
Magnaporthe	1980
Magnetococcus	5262
Magnetospirillum	19566
Malassezia	118
Malawimonas	6
Malonomonas	3
Malus	5
Mamestra	2
Manduca	5
Mannheimia	262
Marasmius	2
Marchantia	18
Maribacter	4677
Maricaulis	4283
Marichromatium	3
Marinitoga	1589
Marinobacter	9520
Marinobacterium	2
Marinococcus	1
Marinomonas	2846
Marinoscillum	7
Marinosulfonomonas	3
Mariprofundus	1555
Marisa	1
Maritimibacter	2913
Marivirga	2873
Marsippospermum	1
Martelella	1
Marumba	1
Massaria	298
Mastigamoeba	5
Mastigocladus	7
Mastigoproctus	1
Mauritiana	1
Mayetiola	2
Mecardonia	1
Medicago	82
Megabalanus	1
Megaleranthis	3
Megalurothrips	1
Megamonas	322
Megasphaera	936
Meiothermus	17066
Melanomma	4
Melanopsamma	2
Melinis	2
Meliosma	1
Melissococcus	1
Melitaea	1
Melittangium	52
Meloidogyne	1
Mentha	5
Mesembryanthemum	7
Mesocricetus	1
Mesoplasma	83
Mesorhizobium	62559
Mesostigma	9
Metacarcinus	1
Metacordyceps	3
Metallosphaera	611
Metarhizium	1097
Methanobacterium	4
Methanobrevibacter	579
Methanocaldococcus	2043
Methanocella	1487
Methanococcoides	1308
Methanococcus	1262
Methanocorpusculum	486
Methanoculleus	2617
Methanohalobium	512
Methanohalophilus	660
Methanolobus	1
Methanoplanus	434
Methanopyrus	1172
Methanoregula	1846
Methanosaeta	1948
Methanosarcina	9705
Methanosphaera	561
Methanosphaerula	2065
Methanospirillum	2300
Methanothermobacter	2755
Methanothermococcus	133
Methanothermus	304
Methylacidiphilum	11770
Methylibium	7555
Methylobacillus	4069
Methylobacter	5370
Methylobacterium	63046
Methylocaldum	1
Methylocapsa	2
Methylocella	9023
Methylococcus	8940
Methylocystis	3692
Methylomicrobium	7
Methylomonas	17
Methylophaga	956
Methylophilus	18
Methylosinus	5655
Methylosulfonomonas	19
Methylotenera	2958
Methyloversatilis	53
Methylovorus	2104
Methylovulum	2
Metopus	2
Metridium	3
Metroxylon	1
Metschnikowia	1
Meyerozyma	129
Micavibrio	10
Microbacterium	183
Microbispora	79
Microbulbifer	8
Microchaete	81
Micrococcus	4076
Microcoleus	7313
Microcosmus	2
Microcycas	1
Microcystis	5403
Microlaena	1
Microlunatus	6
Micromonas	714
Micromonospora	119261
Micropterus	1
Microscilla	4596
Microtetraspora	11
Mimivirus	30
Mischococcus	1
Mitsuokella	1236
Mizuhopecten	1
Mnemiopsis	1
Mobiluncus	2467
Modiolus	1
Monascus	3
Moneuplotes	1
Monilinia	1
Moniliophthora	166
Monoblepharella	2
Monocercomonoides	4
Monochamus	1
Monodelphis	560
Monognathus	1
Monomastix	1
Monosiga	437
Moorella	13105
Moraxella	292
Morganella	13
Moritella	661
Mortierella	1
Morus	5
Mu-like viruses	2
Mucilaginibacter	6091
Mucor	6
Mus	1402
Musa	10
Musca	1
Mycena	1
Mycetocola	4
Mychonastes	3
Mycobacterium	233955
Mycoplana	19
Mycoplasma	961
Mycosphaerella	8
Myotis	11
Myriangium	1
Myroides	7
Mytilinidion	1
Mytilus	9
Myxine	2
Myxococcus	49694
N4-like viruses	7
Naegleria	511
Nakamurella	34306
Nakaseomyces	197
Nannochloris	1
Nannocystis	6
Nanoarchaeum	31
Narcissus	5
Narthecium	1
Nasonia	185
Nataxa	1
Natranaerobius	2406
Natrialba	1124
Natronomonas	1789
Natronorubrum	1
Nautilia	413
Navicula	2
Nectria	1378
Neisseria	3293
Nematostella	1016
Neoasaia	15
Neoastelia	1
Neocallimastix	6
Neoceratium	5
Neochlamydia	1
Neocosmospora	1
Neofelis	1
Neofusicoccum	1
Neoparamoeba	2
Neorickettsia	237
Neosartorya	953
Neosinocalamus	5
Neospora	2
Nepenthes	1
Nephila	1
Nephroselmis	27
Neptunea	1
Neptuniibacter	890
Nereis	1
Neslia	1
Neurospora	3013
Nicoletia	1
Nicotiana	110
Niesslia	29
Nitratifractor	526
Nitratiruptor	929
Nitrobacter	42925
Nitrococcus	6768
Nitrosococcus	23785
Nitrosomonas	11032
Nitrosopumilus	4782
Nitrososphaera	37
Nitrosospira	9985
Nitrosovibrio	7
Nitrospira	19608
Nocardia	33312
Nocardioides	55434
Nocardiopsis	22723
Noccaea	1
Noctiluca	1
Nodularia	2877
Nolanea	19
Nonomuraea	278
Nosema	13
Nostoc	30067
Nothopuga	1
Novosphingobium	8837
Nuphar	3
Nyctotherus	2
Nymphaea	6
Obelia	1
Oceanibulbus	1159
Oceanicaulis	2212
Oceanicola	6143
Oceanithermus	3967
Oceanobacillus	3192
Oceanobacter	1
Ochrobactrum	6686
Ochromonas	2
Octadecabacter	3034
Octopus	1
Oculimacula	1
Odontella	16
Odontobutis	1
Oedogonium	1
Oedohysterium	3
