SampleID	CPER_004-M-20140117
Asterias	1
Asterionellopsis	1
Asteropeia	2
Asticcacaulis	3839
Athyrium	1
Atopobium	1435
Atrina	2
Atriplex	2
Atteva	1
Aurantimonas	8333
Aureobasidium	2
Aureococcus	543
Austrostipa	4
Avena	2
Avibacterium	1
Avipoxvirus	1
Axinella	1
Azoarcus	10597
Azohydromonas	12
Azorhizobium	16709
Azorhizophilus	1
Azospirillum	13198
Azotobacter	3649
Babesia	34
Bacillus	56001
Bacteriovorax	1669
Bacteroides	18894
Bambusa	20
Bartonella	2483
Basfia	394
Basidiobolus	1
Batrachochytrium	1
Bdellovibrio	6005
Beggiatoa	3551
Beijerinckia	5711
Berenicea	1
Bergeyella	4
Bermanella	600
Beta	13
Betabaculovirus	6
Betula	2
Beutenbergia	15347
Bibersteinia	23
Bifidobacterium	5118
Bigelowiella	13
Bilophila	908
Biomphalaria	4
Bisgaardia	1
Biston	2
Blastobacter	1
Blastobotrys	2
Blastochloris	54
Blastocladiella	3
Blastocystis	4
Blastopirellula	32878
Blattabacterium	250
Blattella	3
Blautia	1531
Blumeria	2
Bodo	2
Bodomorpha	3
Boechera	1
Boeremia	1
Boletus	1
Boltenia	3
Bombyx	32
Boodlea	1
Boquila	1
Bordetella	23427
Borrelia	664
Bos	648
Bosea	35
Bothrops	1
Botrychium	1
Botryococcus	4
Botryotinia	251
Bouteloua	34
Bpp-1-like viruses	12
Brachionus	6
Brachybacterium	3812
Brachyelytrum	5
Brachymonas	18
Brachypodium	17
Brachyrhaphis	1
Brachyspira	1196
Bradyrhizobium	142459
Branchiostoma	987
Brassica	67
Brenneria	2
Brevibacillus	7007
Brevibacterium	5144
Brevundimonas	6631
Briareum	1
Brochothrix	4
Brucella	7783
Brugia	172
Bryopsis	4
Buchnera	348
Bufo	1
Bulleidia	126
Burkholderia	99596
Butyrivibrio	748
Buxus	1
Cadophora	1
Caenorhabditis	1001
Cafeteria	4
Caiman	1
Calamorhynchus	3
Calathea	1
Caldanaerobacter	7062
Caldanaerobius	2
Caldibacillus	10
Caldicellulosiruptor	6623
Caldimonas	1
Calditerrivibrio	1695
Caldivirga	512
Caldococcus	3
Caligus	25
Calliactis	1
Callicebus	2
Callinectes	2
Callithrix	34
Callorhinchus	1
Calonectria	1
Calothrix	34
Calypogeia	1
Camellia	4
Caminibacter	272
Campanulotes	1
Camponotus	88
Camptotheca	2
Campylobacter	2602
Canavalia	3
Candida	226
Candidatus Accumulibacter	6800
Candidatus Amoebophilus	830
Candidatus Azobacteroides	181
Candidatus Blochmannia	84
Candidatus Caldiarchaeum	70
Candidatus Carsonella	2
Candidatus Chloracidobacterium	2940
Candidatus Cloacamonas	707
Candidatus Desulforudis	5167
Candidatus Endobugula	11
Candidatus Fritschea	1
Candidatus Hamiltonella	161
Candidatus Hodgkinia	1
Candidatus Korarchaeum	678
Candidatus Koribacter	83429
Candidatus Kuenenia	4836
Candidatus Liberibacter	160
Candidatus Magnetobacterium	13
Candidatus Micrarchaeum	157
Candidatus Nicolleia	1
Candidatus Nitrosocaldus	1
Candidatus Odyssella	68
Candidatus Parvarchaeum	98
Candidatus Pelagibacter	1383
Candidatus Phytoplasma	92
Candidatus Portiera	1
Candidatus Protochlamydia	1812
Candidatus Puniceispirillum	1664
Candidatus Regiella	106
Candidatus Riesia	17
Candidatus Solibacter	137565
Candidatus Sulcia	62
Candidatus Tremblaya	1
Candidatus Zinderia	7
Canis	507
Capnocytophaga	1579
Capnodium	1
Capra	3
Capsaspora	427
Capsella	1
Capsicum	6
Carassius	5
Carbophilus	1
Carboxydothermus	8157
Carcinoscorpius	2
Cardiobacterium	710
Carica	2
Carnobacterium	236
Carpomitra	3
Carthamus	1
Castellaniella	11
Catenibacterium	288
Catenulispora	34723
Catenuloplanes	3
Catharanthus	19
Catonella	288
Catostylus	1
Caulerpa	7
Caulobacter	30534
Cavia	6
Cellulomonas	10038
Cellulophaga	1493
Cellulosilyticum	602
Cellulosimicrobium	13
Cellvibrio	3549
Celosia	43
Cenarchaeum	2758
Cenchrus	3
Centotheca	1
Centroceras	1
Centropodia	1
Cephalenchus	1
Cephaloleia	1
Ceramium	1
Ceratitis	2
Ceratocystis	3
Ceratophyllum	3
Ceratosolen	3
Ceratozamia	1
Cercospora	5
Cerebratulus	1
Cervus	1
Chaenocephalus	1
Chaetodipus	4
Chaetomium	483
Chaetopeltis	1
Chaetosphaeridium	24
Chamaebatia	1
Chamaecyparis	1
Chamaepetes	1
Chamaesiphon	7
Chaos	1
Chara	5
Chasmanthium	5
Chattonella	2
Cheilanthes	1
Cheilosia	1
Chelativorans	14048
Chelatococcus	2
Chelidonium	1
Chelonobacter	1
Cherax	1
Chimaera	1
Chimaphila	12
Chimonobambusa	1
Chironex	1
Chironomus	1
Chitinophaga	30887
Chlainomonas	1
Chlamydia	960
Chlamydiamicrovirus	1
Chlamydomonas	737
Chlamydophila	412
Chlorarachnion	1
Chlorella	716
Chlorobaculum	5284
Chlorobium	13682
Chloroflexus	27732
Chlorogloeopsis	8
Chlorogomphus	1
Chloroherpeton	5479
Chlorokybus	26
Chlorovirus	43
Chondromyces	17
Chondrus	9
Chorda	1
Chordifex	1
Chromatium	1
Chromobacterium	5674
Chromohalobacter	4263
Chroococcidiopsis	1
Chrysanthemum	2
Chryseobacterium	2301
Chrysodidymus	2
Chrysolepidomonas	8
Chrysomela	2
Chrysosplenium	2
Chthamalus	1
Chthoniobacter	48513
Chymomyza	3
Cicer	10
Ciona	803
Citreicella	1672
Citrobacter	1985
Citromicrobium	2895
Citrullus	3
Citrus	7
Cladophialophora	1
Cladosporium	1
Clathrina	1
Clavibacter	10565
Claviceps	2
Clavispora	71
Cleome	8
Clistosaccus	1
Clonorchis	1
Closterium	1
Clostridium	33510
Coccidioides	338
Coccomyxa	11
Cochliobolus	20
Codiaeum	1
Coelophrys	1
Coffea	8
Cohaesibacter	1
Cohnella	2
Coix	10
Coleochaete	2
Colias	1
Colletes	1
Collimonas	198
Collinsella	1585
Collozoum	1
Colocasia	2
Colpoda	1
Colpomenia	1
Columba	3
Colwellia	2309
Comamonas	4937
Conexibacter	173088
Congregibacter	4901
Conidiobolus	62
Conocephalum	3
Consolida	1
Convallaria	1
Conyza	1
Coprinopsis	335
Coprobacillus	289
Coprococcus	775
Coprothermobacter	1233
Coptis	2
Coptotermes	26
Coraliomargarita	3530
Corallina	13
Corallochytrium	2
Corallococcus	21
Cordyceps	15
Coregonus	1
Coriandrum	1
Cornus	3
Cortaderia	20
Corvus	1
Corynebacterium	19959
Coturnix	4
Couchioplanes	2
Coxiella	2858
Crassostrea	5
Craterostigma	13
Craterostigmus	1
Cricetulus	11
Crithidia	4
Croceibacter	1655
Crocosphaera	2361
Crocus	2
Cronobacter	1112
Croomia	1
Crotalus	2
Croton	1
Crucihimalaya	1
Crustomastix	2
Cryobacterium	2
Cryphonectria	4
Cryptobacterium	1010
Cryptocellus	1
Cryptococcus	1
Cryptomeria	3
Cryptomonas	1
Cryptopygus	2
Cryptosporidium	124
Cryptotermes	1
Crypturgus	2
Ctenocephalides	2
Ctenolepisma	1
Cucumaria	1
Cucumis	44
Cucurbita	13
Culex	186
Culicoides	1
Cunninghamella	6
Cuphea	11
Cupiennius	1
Cupriavidus	37641
Curtobacterium	7
Curvibacter	1785
Curvularia	9
Cuscuta	1
Cyamopsis	7
Cyanidioschyzon	489
Cyanidium	26
Cyanobacterium	15
Cyanobium	1041
Cyanophora	77
Cyanothece	28281
Cyathodium	1
Cyberlindnera	1
Cycas	6
Cycloclasticus	2
Cyclorana	1
Cydia	1
Cylindrospermopsis	1193
Cylindrotheca	2
Cymbidium	1
Cynodon	2
Cynops	1
Cynopterus	1
Cynosurus	2
Cyprinus	1
Cystobacter	104
Cystoseira	1
Cytophaga	11158
Dacrymyces	1
Dactylellina	1
Dactylococcopsis	1
Dactylosporangium	141
Dalmannia	1
Danaea	1
Danio	1132
Daphnia	351
Dasypus	1
Dasypyrum	1
Datura	1
Daubentonia	1
Daucus	23
Davidiella	1
Debaryomyces	149
Dechloromonas	7909
Deferribacter	2387
Dehalobacter	1
Dehalococcoides	6493
Dehalogenimonas	2843
Deinococcus	25262
Dekkera	1
Delftia	6673
Delitschia	1
Demansia	2
Dendrocalamus	10
Dendroctonus	4
Denitrovibrio	1932
Dermacoccus	2748
Dermatophagoides	1
Dermatophilus	3
Descomyces	1
Desulfarculus	4963
Desulfatibacillum	6551
Desulfitobacterium	7595
Desulfobacterium	3675
Desulfobulbus	3040
Desulfococcus	5359
Desulfohalobium	2527
Desulfomicrobium	4459
Desulfomonile	14
Desulfonatronospira	1891
Desulfonatronovibrio	1
Desulfonispora	3
Desulfotalea	3650
Desulfotignum	15
Desulfotomaculum	10328
Desulfovibrio	32650
Desulfovirga	1
Desulfurella	1
Desulfurispirillum	1898
Desulfurivibrio	4069
Desulfurococcus	391
Desulfuromonas	10610
Desulfuromusa	4
Dethiobacter	2982
Dethiosulfovibrio	1823
Dialister	739
Dianthus	7
Diaphorina	1
Diaphorobacter	9
Dichanthelium	1
Dichelachne	2
Dichelobacter	647
Dickeya	2595
Dictyoglomus	4596
Dictyostelium	1511
Dictyota	2
Didinium	3
Didymosphaeria	1
Dietzia	2262
Digitalis	3
Dileptus	1
Dimocarpus	1
Dimophyes	1
Dinenympha	1
Dinophysis	1
Dinoroseobacter	3752
Diospyros	1
Diplococcium	1
Diploscapter	1
Diplosphaera	4152
Dipodomys	2
Dipterocarpus	1
Dirofilaria	1
Ditylenchus	2
Dokdonia	1798
Dolichospermum	78
Dorea	441
Doryteuthis	1
Drechslera	1
Dreissena	1
Drosophila	1087
Drypetes	1
Duganella	4
Dugesia	1
Dunaliella	12
Durinskia	20
Dyadobacter	15749
Dyella	6
Dyseriocrania	1
Dysponetus	1
Echinochloa	1
Echinococcus	4
Ectocarpus	443
Ectothiorhodospira	1
Edwardsiella	1172
Eggerthella	1704
Ehrharta	1
Ehrlichia	434
Eikenella	389
Eimeria	9
Eisenia	1
Elaeis	3
Eleocharis	6
Elephantulus	1
Eleusine	4
Elizabethkingia	39
Elliptochloris	1
Ellisochloa	1
Elusimicrobium	994
Elymus	2
Emericella	507
Emiliania	3
Emoia	1
Encephalitozoon	64
Enchytraeus	7
Endoriftia	899
Enhydrobacter	322
Enhygromyxa	2
Ensifer	42
Entamoeba	134
Enterobacter	2175
Enterococcus	2518
Enteroctopus	2
Enterocytozoon	13
Enterorhabdus	2
Enterovibrio	1
Enterovirus	2
Entodinium	1
Entoloma	1
Entomophthora	2
Entransia	1
Ephedra	3
Ephemerella	2
Ephydatia	4
Epiblema	1
Epichloe	2
Epinephelus	2
Epsilon15-like viruses	4
Eptatretus	1
Epulopiscium	208
Equisetum	5
Equus	127
Eragrostis	1
Eremococcus	148
Eremothecium	192
Erinaceus	1
Eriobotrya	2
Eriocheir	1
Erodium	2
Erwinia	1811
Erysipelothrix	162
Erythrobacter	19506
Escherichia	4529
Eschscholzia	1
Esox	3
Ethanoligenens	1101
Eubacterium	3277
Eucalyptus	2
Eucidaris	1
Euclemensia	1
Eufolliculina	3
Euglena	12
Euhalothece	2
Eunice	1
Euphorbia	2
Euplotes	4
Eupolyphaga	1
Eupronoe	2
Euprymna	1
Euptilota	1
Eurotium	4
Eurygaster	2
Eustachys	1
Eustigmatos	1
Eutrema	1
Eutreptiella	1
Exiguobacterium	2674
Exochorda	1
Faecalibacterium	934
Fagopyrum	4
Fargesia	1
Fasciola	5
Felis	6
Fenneropenaeus	13
Fergusonina	1
Ferrimonas	1318
Ferroglobus	685
Ferroplasma	219
Fervidobacterium	1764
Festuca	21
Fibrobacter	1432
Fibrocapsa	1
Filifactor	267
Filobasidiella	433
Finegoldia	384
Fischerella	146
Fissuroma	1
Flammeovirga	33
Flammulina	2
Flaveria	38
Flavobacterium	11421
Flectobacillus	1
Flexibacter	4
Flexistipes	4
Flexithrix	3
Floydiella	2
Fluoribacter	22
Forficula	1
Fragaria	5
Francisella	1184
Frankia	173867
Frigoribacterium	3
Fructobacillus	2
Fucus	5
Fulvimarina	2388
Funaria	1
Fundulus	2
Funneliformis	3
Furcraea	1
Fusarium	17
Fusobacterium	2402
Gadus	8
Galdieria	2
Galega	1
Galeopterus	1
Gallibacterium	4
Gallionella	2519
Gallus	471
Gardnerella	503
Gasterosteus	596
Gastrophysa	6
Gastrostyla	1
Geitlerinema	2
Gelasinospora	1
Gemella	194
Geminella	1
Geminigera	1
Geminocystis	16
Gemmata	34838
Gemmatimonas	73364
Gentiana	2
Geoalkalibacter	3
Geobacillus	14132
Geobacter	69117
Geodermatophilus	51405
Geodia	3
Geopsychrobacter	1
Geosmithia	3
Geranium	2
Gersemia	1
Giardia	52
Gibberella	50
Gillichthys	2
Ginkgo	4
Giuris	1
Glaciecola	356
Glaciibacter	1
Glaucocystis	2
Glaucosphaera	1
Glehnia	1
Globba	1
Gloeobacter	25577
Glomerella	260
Glomus	4
Glossina	27
Gluconacetobacter	6403
Gluconobacter	2588
Glycine	132
Glycomyces	2
Glyptapanteles	1
Gobiomorus	1
Gomortega	2
Gonatozygon	1
Gonystylus	1
Goodenia	1
Gordonia	7874
Gordonibacter	502
Gorilla	1
Gossypioides	1
Gossypium	13
Gracilaria	13
Gracilariophila	2
Gramella	6108
Granulibacter	6122
Granulicatella	382
Granulicella	13093
Graphocephala	1
Gremmeniella	2
Griffithsia	7
Grosmannia	176
Grotella	1
Guaiacum	1
Guillardia	23
Gymnochlora	2
Gyrocarpus	1
Haemaphysalis	4
Haematococcus	1
Haemonchus	3
Haemophilus	2127
Haemopis	1
Hahella	6747
Haladaptatus	1214
Halalkalicoccus	1213
Halanaerobium	1946
Haliangium	30926
Halichoeres	1
Halichondria	1
Haliclona	1
Halicoryne	1
Haliotis	8
Haloarcula	1753
Halobacillus	20
Halobacterium	941
Halochromatium	3
Halococcus	2
Halocynthia	1
Haloferax	1239
Halogeometricum	1285
Halomicrobium	927
Halomonas	2002
Haloquadratum	1284
Halorhabdus	619
Halorhodospira	4271
Halorubrum	777
Haloterrigena	1828
Halothece	1
Halothermothrix	3756
Halothiobacillus	1544
Hapalosiphon	5
Haplomitrium	1
Harpegnathos	144
Harpochytrium	1
Hartmannella	75
Haslea	1
Hebeloma	1
Helianthus	4
Helicobacter	1841
Heliconius	1
Helicosporidium	1
Helicoverpa	4
Heliobacillus	463
Heliobacterium	6180
Heliocidaris	2
Heliophilum	8
Heliothis	7
Hemicentrotus	5
Hemiselmis	8
Hemityphis	5
Herbaspirillum	5099
Herminiimonas	5736
Herpetomonas	2
Herpetosiphon	17523
Hesperostipa	2
Heterocapsa	6
Heterodera	5
Heterodontus	1
Heteromita	3
Heterosigma	15
Heterothrips	3
Hevea	4
Hibiscus	1
Hirschia	1951
Histophilus	272
Hoeflea	3009
Holcus	2
Holdemania	510
Holospora	1
Holothuria	3
Homarus	1
Homo	994
Hoplopeza	1
Hordelymus	3
Hordeum	113
Hortaea	2
Houttuynia	1
Humicola	1
Humulus	2
Huperzia	2
Hyacinthus	5
Hyalella	2
Hyaloraphidium	1
Hybanthus	1
Hydra	416
Hydrangea	2
Hydrastis	1
Hydrogenivirga	1730
Hydrogenobacter	1321
Hydrogenobaculum	931
Hydrogenophaga	151
Hydrogenophilus	26
Hydrogenothermus	1
Hydrolagus	1
Hyla	1
Hylobates	3
Hymenobacter	6
Hymenoxys	1
Hyperamoeba	1
Hyperthermus	790
Hyphantria	2
Hyphessobrycon	1
Hyphomicrobium	7514
Hyphomonas	7209
Hypocrea	23
Hypselosoma	4
Hypsibius	1
Hypsizygus	1
I3-like viruses	43
Ichnovirus	1
Ictalurus	28
Ictidomys	2
Ideonella	4
Idiomarina	2621
Ifremeria	1
Igernella	1
Ignatius	1
Ignatzschineria	2
Ignicoccus	371
Ignisphaera	233
Iguana	1
Illicium	1
Ilyanassa	1
Ilyobacter	694
Imperata	1
Imtechium	1
Inovirus	2
Intrasporangium	12421
Iphiteon	1
Ipomoea	12
Ircinia	1
Iris	1
Isaria	3
Ischnochiton	1
Isochrysis	5
Isoetes	4
Isoptericola	4
Isosphaera	18334
Ixiolirion	1
Ixodes	381
Janibacter	11
Jannaschia	3264
Janthinobacterium	6312
Jasminum	2
Jatropha	4
Jeotgalibacillus	1
Jonesia	2316
Jonquetella	708
Julella	1
Jungermannia	1
Kallichroma	2
Kalmusia	2
Kangiella	1893
Karenia	38
Karlodinium	11
Karstenula	1
Kazachstania	1
Kengyilia	1
Ketogulonicigenium	2075
Kibdelosporangium	140
Kineococcus	2833
Kinetoplastibacterium	1
Kingella	356
Kitasatospora	8378
Kladothrips	1
Klebsiella	2764
Klebsormidium	3
Kluyvera	4
Kluyveromyces	82
Kocuria	2313
Komagataella	94
Kordia	1654
Kosmotoga	1325
Kozakia	2
Kribbella	49344
Kryptoperidinium	30
Ktedonobacter	36656
Kurthia	13
Kutzneria	44
Kyrpidia	6822
Kytococcus	5227
L5-like viruses	7
LUZ24-like viruses	1
Labrenzia	8818
Laccaria	351
Laceyella	2
Lachancea	49
Lacrymaria	3
Lactarius	1
Lactobacillus	7813
Lactococcus	991
Lactuca	3
Lagenidium	2
Lama	6
Lambda-like viruses	29
Laminaria	4
Lampetra	1
Laribacter	2181
Larix	1
Laternula	2
Lates	1
Latimeria	1
Latrodectus	6
Laurus	2
Lautropia	1101
Lawsonia	994
Leadbetterella	3466
Leavenworthia	1
Lecanicillium	7
Lechevalieria	38
Leeuwenhoekiella	3156
Legionella	5871
Leifsonia	6533
Leiolepis	1
Leishmania	349
Leminorella	1
Lemna	4
Lens	2
Lentinula	1
Lentisphaera	2154
Lentzea	3
Lepeophtheirus	19
Lepidium	2
Lepisosteus	3
Lepistemon	1
Leptobryum	1
Leptochiton	1
Leptographium	1
Leptolyngbya	141
Leptomonas	2
Leptosira	6
Leptosphaeria	381
Leptospira	8016
Leptospirillum	4259
Leptothrix	9133
Leptotrichia	933
Lestes	2
Leucaena	1
Leuconostoc	703
Leucopsarion	1
Leucoptera	1
Leymus	1
Lichtheimia	1
Ligidium	1
Lignosus	1
Lilium	3
Limbodessus	1
Limnanthes	2
Limnobacter	1718
Limnoria	1
Limulus	3
Lindgomyces	1
Liquidambar	1
Listeria	3796
Listonella	14
Lithachne	1
Lithobius	1
Lithocarpus	1
Lithospermum	1
Litopenaeus	2
Loa	98
Lobochlamys	2
Lobularia	1
Locusta	1
Lodderomyces	87
Loktanella	1226
Lolium	20
Lonchophylla	1
Lonepinella	1
Loripes	1
Lotus	3
Loxodonta	2
Loxosceles	1
Lucilia	2
Luciola	1
Lumbricus	1
Lunularia	1
Lupinus	7
Lutiella	4020
Lutzomyia	2
Lycogala	1
Lycopodium	1
Lygeum	1
Lymnaea	1
Lymphocryptovirus	2
Lynceus	2
Lyngbya	3829
Lyophyllum	1
Lysinibacillus	1826
Lysiphlebus	2
Lysobacter	99
Lytechinus	1
Macaca	297
Macavirus	3
Mackinlaya	3
Maconellicoccus	5
Macrobrachium	1
Macrococcus	386
Macroglossum	1
Macropus	8
Macrosoma	1
Magnaporthe	500
Magnetococcus	5086
Magnetospirillum	26897
Makaira	1
Malassezia	149
Malawimonas	4
Mallomonas	2
Malonomonas	5
Malthopsis	1
Malus	5
Manduca	4
Manihot	2
Manis	2
Mannheimia	279
Mantoniella	1
Marcelleina	1
Marchantia	33
Mardivirus	1
Maribacter	4171
Maricaulis	6678
Marichromatium	4
Marinitoga	1190
Marinobacter	9299
Marinomonas	582
Marinosulfonomonas	5
Marinovum	1
Mariprofundus	2046
Maritimibacter	3801
Marivirga	3420
Martelella	2
Massarina	1
Mastadenovirus	1
Mastigamoeba	13
Mastigocladus	4
Mayaca	1
Mayetiola	3
Mechanitis	1
Medicago	83
Megaleranthis	2
Megalocytivirus	1
Megamonas	380
Megasphaera	898
Meiothermus	16380
Melampsora	2
Melanocarpus	1
Melanotaenia	1
Meleagris	2
Melica	1
Melinis	1
Melitaea	1
Melittangium	1
Melittia	1
Meloidogyne	3
Meriones	2
Merxmuellera	7
Mesembryanthemum	4
Mesocricetus	8
Mesodinium	2
Mesoplasma	95
Mesorhizobium	46170
Mesostigma	7
Metacordyceps	1
Metallosphaera	669
Metarhizium	397
Metasepia	1
Methanobacterium	7
Methanobrevibacter	637
Methanocaldococcus	1928
Methanocella	1336
Methanococcoides	1162
Methanococcus	1224
Methanocorpusculum	338
Methanoculleus	2411
Methanohalobium	502
Methanohalophilus	571
Methanolobus	2
Methanoplanus	427
Methanopyrus	948
Methanoregula	1716
Methanosaeta	1662
Methanosarcina	8483
Methanosphaera	320
Methanosphaerula	1520
Methanospirillum	2072
Methanothermobacter	2521
Methanothermococcus	123
Methanothermus	278
Methylacidiphilum	5172
Methylibium	11523
Methylobacillus	5402
Methylobacter	5176
Methylobacterium	64885
Methylocaldum	1
Methylocapsa	1
Methylocella	8953
Methylococcus	8803
Methylocystis	3771
Methyloferula	1
Methylohalobius	3
Methylomicrobium	3
Methylomonas	20
Methylophaga	1035
Methylophilus	81
Methylosinus	5810
Methylosulfonomonas	16
Methylotenera	3280
Methyloversatilis	24
Methylovirgula	1
Methylovorus	2528
Metridium	4
Metroxylon	1
Metschnikowia	1
Meyerozyma	127
Micavibrio	9
Microbacterium	115
Microbispora	62
Microbulbifer	2
Microchaete	31
Micrococcus	2933
Microcoleus	6676
Microcyclosporella	1
Microcystis	4624
Microdochium	1
Microgynium	2
Microlaena	2
Microlunatus	11
Micromonas	799
Micromonospora	76816
Microscilla	4998
Microtetraspora	6
Microtus	1
Milium	2
Millerozyma	1
Mimivirus	16
Mitsuokella	1094
Mizuhopecten	3
Mobiluncus	1815
Molgula	2
Molluscipoxvirus	1
Monacrosporium	1
Moneuplotes	1
Moniliophthora	169
Monocercomonas	1
Monocercomonoides	2
Monochamus	1
Monochoria	2
Monodelphis	543
Monoloxis	1
Monomastix	1
Monosiga	444
Monsonia	1
Montagnula	2
Montastraea	1
Moorella	11932
Moraxella	319
Morganella	20
Moritella	634
Mortierella	4
Morus	2
Moschopsis	1
Mougeotia	1
Mu-like viruses	6
Mucilaginibacter	6493
Mucor	22
Mus	1166
Musa	5
Musca	2
Mustela	1
Mycetocola	2
Mychonastes	2
Mycobacterium	178830
Mycoplana	11
Mycoplasma	804
Myiomela	1
Myotis	9
Myrmecia	1
Myroides	2
Myrothecium	2
Mytilus	3
Myxine	5
Myxobacter	1
Myxococcus	63165
N4-like viruses	8
Naegleria	498
Naja	3
Nakamurella	26911
Nakaseomyces	89
Nandina	1
Nannochloris	8
Nannochloropsis	1
Nannocystis	6
Nanoarchaeum	64
Narceus	1
Narcissus	1
Nardus	3
Nasonia	173
Natranaerobius	2958
Natrialba	1028
Natrinema	1
Natronomonas	1341
Nautilia	374
Navicula	2
Nebalia	1
Nectria	465
Neisseria	3261
Nematostella	1021
Neobodo	4
Neocallimastix	7
Neoceratium	3
Neochlamydia	1
Neoflabelliforma	1
Neogonodactylus	2
Neolamprologus	1
Neoparamoeba	2
Neorickettsia	285
Neosartorya	238
Neosinocalamus	3
Neospora	2
Neotyphodium	1
Nephila	5
Nephilengys	1
Nephroselmis	27
Neptuniibacter	1013
Nereida	1
Neslia	1
Nesterenkonia	2
Neurospora	513
Nicoletia	1
Nicotiana	123
Niesslia	1
Nilaparvata	3
Nitellopsis	1
Nitratifractor	430
Nitratiruptor	1073
Nitrobacter	34505
Nitrococcus	8023
Nitrosococcus	22520
Nitrosomonas	11006
Nitrosopumilus	5567
Nitrososphaera	27
Nitrosospira	11955
Nitrosovibrio	11
Nitrospira	26760
Nocardia	30231
Nocardioides	68684
Nocardiopsis	18771
Noctiluca	2
Nodularia	2518
Nonomuraea	218
Nosema	6
Nostoc	27359
Nothoceros	1
Notomys	1
Novispirillum	2
Novosphingobium	13772
Nuphar	4
Nyctotherus	2
