SampleID	CPER_004-M-20140117
Cohnella	1
Coix	20
Coleochaete	1
Colias	1
Colletotrichum	4
Collimonas	167
Collinsella	1783
Colocasia	1
Columba	1
Colwellia	3453
Comamonas	6701
Combretocarpus	1
Compsoneura	1
Condylostoma	1
Conexibacter	150724
Congregibacter	6473
Conidiobolus	87
Coniochaeta	1
Coniothyrium	1
Cooperia	1
Coprinopsis	413
Coprobacillus	406
Coprococcus	1033
Coprothermobacter	1525
Coptis	1
Coptotermes	33
Coraliomargarita	4883
Corallina	16
Corallochytrium	4
Corallococcus	33
Corbicula	1
Cordyceps	14
Coriaria	1
Cornus	2
Coronosphaera	1
Cortaderia	34
Cortinarius	1
Corynebacterium	23209
Corynespora	1
Corynocarpus	1
Coryphaenoides	2
Coryphopterus	1
Cosmocladium	3
Cosmospora	1
Coturnix	5
Couchioplanes	6
Coxiella	3644
Crassostrea	8
Craterostigma	16
Craterostigmus	1
Crepidula	2
Cricetomys	1
Cricetulus	9
Crithidia	6
Croceibacter	2146
Crocodylus	2
Crocosphaera	3162
Crocus	2
Cronobacter	1817
Crotalus	2
Crucihimalaya	3
Crustomastix	1
Cryobacterium	1
Cryphia	1
Cryphonectria	7
Crypteronia	1
Cryptobacterium	1301
Cryptocellus	1
Cryptococcus	5
Cryptolestes	1
Cryptomeria	5
Cryptomonas	9
Cryptopygus	1
Cryptosporidium	167
Ctenocephalides	1
Ctenopharyngodon	1
Cucumis	72
Cucurbita	12
Culex	260
Culicoides	4
Cunninghamella	13
Cuphea	10
Cupiennius	2
Cupressus	1
Cupriavidus	50570
Curreya	1
Curtobacterium	14
Curvibacter	2447
Curvularia	15
Cuscuta	2
Cyamopsis	5
Cyanea	1
Cyanidioschyzon	618
Cyanidium	67
Cyanobacterium	15
Cyanobium	1155
Cyanophora	113
Cyanoptyche	1
Cyanothece	36649
Cyathea	1
Cyathus	1
Cycas	5
Cyclobacterium	1
Cycloclasticus	8
Cydia	1
Cylindrospermopsis	1536
Cylindrotheca	3
Cymbaeremaeus	1
Cymbella	1
Cynara	1
Cynodon	2
Cyperus	2
Cyphellophora	1
Cyprinivirus	2
Cyprinus	12
Cystobacter	288
Cytophaga	19133
Daboia	1
Dactylellina	3
Dactylococcopsis	1
Dactyloctenium	2
Dactylosporangium	14
Dalbulus	1
Dalmannia	2
Danacetichthys	1
Danaea	1
Danio	1470
Danthoniastrum	2
Daphnia	487
Dasypus	5
Dasypyrum	1
Daucus	13
Davidiella	1
Debaryomyces	334
Decevania	1
Dechloromonas	10747
Deferribacter	3350
Dehalococcoides	7510
Dehalogenimonas	3496
Deinococcus	30364
Deinopis	1
Delftia	9143
Demansia	1
Demequina	1
Dendraster	2
Dendrobium	1
Dendrocalamus	16
Denitrovibrio	2763
Derbesia	1
Dermacentor	1
Dermacoccus	3318
Dermatophilus	1
Dermophis	1
Derxomyces	1
Deschampsia	2
Desmidium	2
Desulfacinum	1
Desulfarculus	6093
Desulfatibacillum	8635
Desulfitibacter	1
Desulfitobacterium	9565
Desulfobacterium	4693
Desulfobulbus	3767
Desulfococcus	6940
Desulfohalobium	3153
Desulfomicrobium	5295
Desulfomonile	14
Desulfonatronospira	2285
Desulfonispora	3
Desulforhabdus	1
Desulfotalea	4834
Desulfotignum	27
Desulfotomaculum	15721
Desulfovibrio	40428
Desulfovirga	2
Desulfurispirillum	2503
Desulfurivibrio	5045
Desulfurococcus	459
Desulfuromonas	5196
Desulfuromusa	16
Dethiobacter	3633
Dethiosulfovibrio	2272
Diabrotica	2
Diadasia	1
Dialister	868
Dianthus	12
Diaphorobacter	11
Diarrhena	2
Diatraea	1
Dichelachne	9
Dichelobacter	803
Dickeya	3780
Dictyocaulus	5
Dictyoglomus	5525
Dictyopteris	1
Dictyostelium	2212
Dictyota	3
Dicyema	2
Didinium	1
Didymella	1
Didymium	2
Dietzia	2601
Digitalis	3
Dileptus	1
Dilophus	1
Dimocarpus	2
Dinoroseobacter	4459
Dinothrombium	4
Dioscorea	6
Diospyros	1
Diphaglossa	1
Diphyllobothrium	1
Diplodoma	1
Diplosphaera	5716
Dipterocarpus	1
Dirinaria	1
Dirofilaria	1
Disanthus	1
Discopyge	1
Discosoma	1
Disepalum	1
Dissoconium	2
Ditylenchus	2
Dixoniella	1
Dokdonia	2669
Dolichospermum	97
Doohwaniella	2
Dorea	639
Doryteuthis	1
Drechslera	1
Drosera	2
Drosophila	2218
Duganella	9
Dugesia	1
Dunaliella	11
Durinskia	8
Duthiea	2
Dyadobacter	27027
Dyella	4
Ebria	1
Echiichthys	1
Echinochloa	4
Echinococcus	5
Echinolaena	1
Echinoplaca	1
Echinops	3
Ectocarpus	587
Ectothiorhodospira	4
Edwardsiella	1438
Eggerthella	2083
Ehrharta	1
Ehrlichia	604
Eikenella	556
Eimeria	9
Elachista	1
Elaeis	5
Elaphocordyceps	1
Eleginops	2
Eleocharis	13
Eleusine	2
Elizabethkingia	48
Ellisochloa	2
Elsinoe	1
Elusimicrobium	1299
Elymus	4
Embellisia	3
Emericella	722
Emiliania	9
Emmelina	1
Enallagma	1
Encephalitozoon	79
Enchytraeus	11
Endoriftia	1078
Endromis	1
Enhydrobacter	468
Enhygromyxa	1
Ensifer	22
Entamoeba	148
Enterobacter	3389
Enterococcus	3218
Enteroctopus	3
Enterocytozoon	16
Enteropogon	1
Enterorhabdus	2
Entodinium	4
Entomophthora	2
Entomoplasma	2
Eonycteris	1
Epacmus	1
Ephedra	3
Ephemerella	2
Ephydatia	1
Epiactis	1
Epichloe	4
Epidermophyton	2
Epidinium	1
Epidryos	1
Epifagus	2
Epinephelus	3
Epsilon15-like viruses	1
Eptatretus	3
Epulopiscium	271
Equisetum	6
Equus	142
Eragrostis	2
Erebiola	1
Eremococcus	169
Eremothecium	330
Erinaceus	1
Erodium	1
Erwinia	2371
Erysipelothrix	197
Erythrobacter	26118
Erythromicrobium	3
Escherichia	6159
Esox	4
Esphalmenus	1
Ethanoligenens	1360
Eubacterium	4563
Eucalyptus	6
Eucidaris	1
Eufolliculina	2
Euglena	6
Euglypha	4
Euhalothece	2
Eumecynostomum	1
Eumesocampa	1
Euperipatoides	1
Euphorbia	5
Euphydryas	3
Euplotes	6
Eupolyphaga	1
Eupronoe	2
Euprymna	2
Eurotium	8
Eurygaster	4
Eurytemora	1
Eutrema	1
Evania	1
Exiguobacterium	3396
Exocoetus	2
Exophiala	5
Faecalibacterium	1312
Fagopyrum	4
Fahrenholzia	1
Falkia	1
Fallopia	2
Fargesia	1
Fasciola	1
Felis	12
Fenneropenaeus	16
Ferrimonas	1737
Ferroglobus	804
Ferroplasma	306
Fervidobacterium	2126
Festuca	41
Fibrobacter	1730
Fibulorhizoctonia	1
Ficus	1
Filifactor	336
Filobasidiella	952
Finegoldia	646
Fischerella	232
Fissidens	1
Flammeovirga	53
Flammulina	1
Flaveria	57
Flavobacterium	20301
Flectobacillus	2
Flexibacter	6
Flexistipes	6
Flexithrix	5
Floricola	1
Floydiella	4
Fluoribacter	32
Folsomia	1
Forficula	3
Fragaria	7
Fragilariopsis	2
Francisella	1687
Frankia	191068
Frankliniella	1
Frateuria	3
Frigoribacterium	1
Fritillaria	1
Fritschiella	1
Fructobacillus	5
Fuchsia	1
Fucus	4
Fulvimarina	3145
Funaria	2
Fundulus	2
Funneliformis	2
Fusarium	33
Fusibacter	1
Fusispermum	1
Fusobacterium	3251
Fusochloris	2
Gadus	8
Gaertneriomyces	3
Galanthus	1
Galdieria	12
Galega	1
Gallibacterium	4
Gallionella	3453
Gallus	717
Gampsocleis	1
Gardnerella	501
Gasterosteus	836
Geisha	1
Gemella	267
Gemmata	55234
Gemmatimonas	90802
Gentiana	2
Geoalkalibacter	1
Geobacillus	21486
Geobacter	91856
Geodermatophilus	53760
Geodia	2
Geomys	1
Geopsychrobacter	2
Geranium	2
Gerris	1
Giardia	132
Gibberella	2656
Gibellulopsis	1
Gigantochloa	1
Gigaspora	1
Ginkgo	13
Glaciecola	433
Glaciibacter	6
Glaeseria	1
Glaucocystis	2
Glaucoma	1
Globicatella	1
Globicephala	2
Globigerinita	1
Globodera	2
Gloeobacter	33175
Gloeomonas	2
Gloeothece	9
Glomerella	6
Glomus	4
Glossina	43
Gluconacetobacter	8639
Gluconobacter	3596
Glycaspis	1
Glycine	246
Glycyrrhiza	1
Glyphium	1
Glyptapanteles	2
Gnetum	2
Gomesa	1
Gonatocerus	1
Gondwanamyces	1
Goodyera	2
Gordonia	10857
Gordonibacter	556
Gorilla	7
Gossypium	25
Gracilaria	30
Gracilariopsis	3
Gramella	9052
Granulibacter	8909
Granulicatella	478
Granulicella	18930
Griffithsia	8
Grifola	3
Grimmia	1
Grosmannia	317
Guillardia	60
Guizotia	3
Gyalidea	1
Gymnochlora	1
Gymnophrys	1
Gymnopogon	1
Gymnostellatospora	1
Gyromitra	1
Hadrurus	1
Haemaphysalis	6
Haematococcus	4
Haemonchus	7
Haemophilus	3078
Haemopis	1
Hafnia	1
Hahella	8856
Haladaptatus	1416
Halalkalicoccus	1504
Halanaerobium	2494
Haliangium	40582
Haliclona	2
Haliotis	10
Halisarca	3
Haloarcula	2566
Halobacillus	24
Halobacterium	1594
Halochromatium	2
Halococcus	1
Halocynthia	3
Haloferax	1419
Halogeometricum	1525
Halomassarina	1
Halomicrobium	1435
Halomonas	2654
Halophila	1
Haloquadratum	1605
Haloragis	1
Halorhabdus	795
Halorhodospira	5049
Halorubrum	939
Haloterrigena	2238
Halothece	3
Halothermothrix	4443
Halothiobacillus	2059
Hapalosiphon	10
Haplomitrium	3
Haplopelma	1
Harpanthus	1
Harpegnathos	191
Harpiocephalus	1
Harpochytrium	3
Hartmannella	104
Hedyosmum	1
Heimbra	1
Helianthus	7
Helicobacter	2544
Heliconius	1
Helicosporidium	10
Helicoverpa	5
Heliobacillus	489
Heliobacterium	7276
Heliocheilus	1
Heliocidaris	3
Heliophilum	5
Heliothis	9
Helobdella	1
Helwingia	1
Hemicentrotus	6
Hemiselmis	4
Hemityphis	4
Herbaspirillum	7746
Herdmania	1
Herminiimonas	7788
Herpestes	1
Herpetosiphon	30097
Hesiolyra	1
Hesperostipa	2
Heterocapsa	10
Heterococcus	1
Heterodera	3
Heterodoxus	1
Heteromastus	1
Heterometrus	1
Heteromita	10
Heterosigma	13
Heterothrips	2
Heuchera	2
Hevea	5
Hexaglandula	1
Hilara	1
Hirschia	2693
Hirudo	1
Histiona	2
Histomonas	1
Histophilus	650
Hoeflea	4234
Holcus	3
Holdemania	713
Holothuria	2
Homalodisca	2
Homarus	2
Homo	936
Homoroselaps	1
Hordelymus	2
Hordeum	190
Hormosira	2
Hortaea	3
Hotaria	2
Humicola	5
Humulus	1
Huperzia	3
Hyacinthus	2
Hyaloperonospora	1
Hydra	687
Hydrastis	2
Hydrodictyon	1
Hydrogenimonas	1
Hydrogenivirga	2292
Hydrogenobacter	1625
Hydrogenobaculum	993
Hydrogenophaga	163
Hydrogenophilus	14
Hydrogenothermus	1
Hydrogenovibrio	1
Hydropisphaera	1
Hyla	2
Hylesia	1
Hylobates	3
Hymenobacter	16
Hyoscyamus	1
Hyperamoeba	1
Hyperthermus	1118
Hyphomicrobium	10595
Hyphomonas	7441
Hypochthonius	1
Hypocrea	26
Hypomyces	1
Hypophthalmichthys	1
Hypselosoma	1
Hypsizygus	2
Hysterium	1
I3-like viruses	61
Ichnanthus	1
Ichnovirus	2
Ichthyobodo	2
Ictalurus	43
Ictidomys	2
Ideonella	7
Idiomarina	3491
Ignatzschineria	2
Ignicoccus	546
Ignisphaera	284
Ilex	1
Illicium	2
Ilyobacter	983
Imtechium	3
Intrasporangium	14907
Ipomoea	15
Ipomovirus	1
Ips	1
Iridovirus	5
Iris	3
Isachne	1
Isaria	6
Isatis	2
Ischnochiton	1
Ischnura	1
Isochrysis	6
Isoetes	2
Isoptericola	5
Isosphaera	24580
Issatchenkia	1
Itea	1
Ixodes	557
Janibacter	5
Jannaschia	5750
Janthinobacterium	9429
Jasminum	2
Jatropha	2
Jeotgalibacillus	1
Joinvillea	1
Jonesia	3323
Jonquetella	770
Joycea	1
Kangiella	3152
Kareius	1
Karenia	38
Karlodinium	13
Katharina	1
Katsuwonus	2
Kazachstania	2
Ketogulonicigenium	2944
Kibdelosporangium	121
Kineococcus	29141
Kinetoplastibacterium	3
Kingella	498
Kitasatospora	9419
Klebsiella	3913
Klebsormidium	2
Kluyvera	1
Kluyveromyces	128
Kocuria	3288
Komagataella	112
Kordia	1918
Kosmotoga	1575
Kozakia	2
Kradibia	1
Kribbella	60968
Kryptolebias	1
Kryptoperidinium	23
Ktedonobacter	43413
Kukulcania	1
Kurthia	15
Kutzneria	71
Kyrpidia	8241
Kytococcus	5544
L5-like viruses	8
LUZ24-like viruses	3
Labrenzia	12078
Laccaria	490
Laceyella	4
Lachancea	70
Lactobacillus	9817
Lactococcus	1123
Lactuca	4
Laevapex	1
Lagenaria	1
Lagenidium	1
Lama	5
Lambda-like viruses	59
Laminaria	1
Lampetra	2
Lampyris	1
Lapemis	1
Laribacter	3006
Larix	3
Lasiacis	1
Lasiodiplodia	1
Lasiosphaeria	1
Lathyrus	1
Latrodectus	5
Laurus	6
Lautropia	1713
Lawsonia	1374
Leadbetterella	5557
Lecanicillium	6
Lecanora	1
Lechevalieria	45
Leeuwenhoekiella	4758
Legionella	8680
Leifsonia	9676
Leiolepis	2
Leiopathes	1
Leishmania	476
Lemna	4
Lentinula	2
Lentisphaera	2829
Lentzea	9
Lepeophtheirus	32
Lepidium	2
Lepisma	1
Lepisorus	1
Lepisosteus	2
Leptinotarsa	1
Leptobryum	1
Leptochiton	1
Leptodermis	1
Leptographium	2
Leptolyngbya	97
Leptomyrmex	1
Leptosira	6
Leptosphaeria	13
Leptospira	10578
Leptospirillum	5161
Leptothrix	11223
Leptotrichia	1111
Lestes	2
Leucobacter	1
Leuconostoc	915
Leucoptera	1
Leucosolenia	2
Leymus	3
Libinia	1
Lilium	3
Limnanthes	7
Limnobacter	2252
Limulus	2
Liporrhopalum	1
Liriodendron	2
Liriomyza	1
Listeria	4816
Listonella	17
Lithobius	2
Lithospermum	1
Litopenaeus	2
Littledalea	1
Littorina	1
Loa	186
Lobochlamys	3
Locusta	2
Lodderomyces	102
Loktanella	1473
Loligo	1
Lolium	22
Lonchitis	1
Longidorus	1
Lonsdalea	1
Lophiostoma	1
Lophopyrum	1
Lorenzochloa	1
Lotus	6
Loxodonta	9
Loxostege	1
Lubomirskia	1
Lucinella	1
Luciola	10
Luidia	2
Lupinus	11
Lutiella	4508
Lutjanus	1
Lutzomyia	1
Lycodichthys	2
Lycopodium	1
Lycosa	1
Lygus	1
Lymnaea	1
Lymphocryptovirus	2
Lyngbya	4917
Lysinibacillus	1803
Lysobacter	115
Lytechinus	3
Macaca	432
Macavirus	4
Mackinlaya	3
Maconellicoccus	12
Macrochloa	1
Macrococcus	466
Macrolepiota	1
Macropophila	1
Macropus	9
Macroscelides	1
Madhuca	1
Magnaporthe	897
Magnetococcus	6675
Magnetospirillum	26745
Magnolia	1
Malacosoma	1
Malassezia	159
Malawimonas	5
Mallomonas	2
Malonomonas	9
Malus	5
Manduca	7
Mangifera	1
Manihot	1
Mannheimia	324
Marattia	2
Marchantia	20
Maribacter	6969
Maricaulis	6376
Marichromatium	4
Marinitoga	1536
Marinobacter	11969
Marinobacterium	5
Marinomonas	3964
Marinoscillum	2
Marinosulfonomonas	6
Mariprofundus	2259
Maritimibacter	4145
Marivirga	4986
Marphysa	1
Marssonina	1
Marsupenaeus	1
Martelella	2
Marthasterias	1
Massarina	1
Massilia	2
Mastigamoeba	9
Mastigocladus	8
Mayetiola	2
Maytenus	1
Medicago	149
Megaleranthis	5
Megalocytivirus	1
Megamonas	408
Megasphaera	1102
Meiothermus	19533
Melanomma	1
Melanospora	1
Meleagris	1
Melica	1
Meliosma	1
Melitaea	1
Melittangium	2
Meloidogyne	5
Mentha	1
Merxmuellera	2
Mesembryanthemum	30
Mesocricetus	14
Mesocyclops	2
Mesoplasma	124
Mesoplophora	1
Mesorhizobium	64037
Mesostigma	58
Metacarcinus	1
Metallosphaera	591
Metarhizium	652
Methanobacterium	7
Methanobrevibacter	937
Methanocaldococcus	2485
Methanocella	1714
Methanococcoides	1708
Methanococcus	1568
